Date,Open,High,Low,Close,Adj Close,Volume
2020-10-07,107.370003,108.180000,106.930000,107.739998,106.155830,4162400
2020-10-08,108.139999,109.129997,107.419998,108.540001,106.944069,4168400
2020-10-09,109.339996,109.970001,108.800003,109.650002,108.037750,3060700
2020-10-12,110.250000,111.570000,109.760002,111.050003,109.417160,4201800
2020-10-13,110.500000,110.989998,108.250000,108.370003,106.776573,4773600
2020-10-14,108.610001,109.830002,107.339996,107.750000,106.519531,4191600
2020-10-15,106.849998,107.739998,106.309998,107.320000,106.094444,3518500
2020-10-16,107.699997,110.379997,107.699997,109.669998,108.417610,4363500
2020-10-19,109.900002,111.040001,107.820000,108.040001,106.806221,4228500
2020-10-20,108.349998,109.889999,108.110001,108.360001,107.122566,3873500
2020-10-21,108.010002,109.000000,104.750000,105.930000,104.720314,5716000
2020-10-22,106.419998,110.050003,106.239998,109.480003,108.229782,4953800
2020-10-23,109.639999,110.000000,107.570000,107.790001,106.559082,3573000
2020-10-26,107.570000,109.160004,107.050003,109.000000,107.755257,7298000
2020-10-27,108.889999,109.750000,108.330002,108.580002,107.340050,4518000
2020-10-28,106.809998,107.410004,105.379997,106.419998,105.204720,7104700
2020-10-29,106.379997,106.580002,104.570000,105.000000,103.800941,4237600
2020-10-30,104.760002,105.550003,103.129997,105.110001,103.909676,4433200
2020-11-02,107.089996,108.699997,106.110001,107.480003,106.252625,5907100
2020-11-03,108.739998,110.800003,108.360001,109.559998,108.308861,3870100
2020-11-04,110.169998,114.230003,110.110001,111.529999,110.256371,7421200
2020-11-05,113.510002,114.839996,112.720001,113.529999,112.233528,5139900
2020-11-06,113.879997,115.139999,112.839996,114.419998,113.113365,5644100
2020-11-09,111.800003,113.209999,106.190002,109.389999,108.140800,13990700
2020-11-10,109.250000,111.589996,108.400002,110.809998,109.544586,5243500
2020-11-11,111.940002,112.949997,111.470001,112.650002,111.363579,3994000
2020-11-12,112.410004,112.860001,111.300003,111.949997,110.671570,2816800
2020-11-13,113.000000,113.089996,111.419998,112.599998,111.314148,3918900
2020-11-16,112.050003,113.750000,111.589996,113.669998,112.371925,4144900
2020-11-17,113.220001,114.620003,112.339996,113.059998,111.768890,3793000
2020-11-18,113.669998,113.709999,109.750000,109.769997,108.516464,4545700
2020-11-19,110.000000,111.199997,109.260002,111.000000,109.732422,3548100
2020-11-20,110.739998,111.760002,110.070000,110.889999,109.623680,4075300
2020-11-23,111.430000,111.519997,108.860001,109.269997,108.022179,4105500
2020-11-24,109.309998,109.589996,107.250000,107.610001,106.381142,7316300
2020-11-25,107.050003,108.400002,105.629997,106.410004,105.194847,6224100
2020-11-27,106.669998,107.750000,105.870003,107.620003,106.391022,1979000
2020-11-30,107.769997,108.550003,107.089996,108.220001,106.984177,5702300
2020-12-01,109.239998,109.599998,108.070000,108.489998,107.251083,4265200
2020-12-02,108.309998,108.629997,107.360001,108.150002,106.914970,3444700
2020-12-03,108.150002,108.639999,107.080002,107.529999,106.302048,3846300
2020-12-04,107.080002,108.269997,106.930000,107.900002,106.667824,4686800
2020-12-07,107.720001,108.300003,106.639999,107.180000,105.956047,6928000
2020-12-08,106.800003,107.239998,106.209999,106.800003,105.580391,6643500
2020-12-09,107.099998,107.690002,105.519997,106.320000,105.105865,5742400
2020-12-10,106.760002,107.089996,106.040001,106.519997,105.303574,4828500
2020-12-11,106.099998,107.349998,105.320000,107.019997,105.797867,4719000
2020-12-14,107.500000,109.169998,106.769997,106.790001,105.570503,6250000
2020-12-15,106.940002,108.410004,106.400002,107.449997,106.222961,5256600
2020-12-16,107.449997,108.209999,106.610001,107.339996,106.114212,4458700
2020-12-17,107.830002,108.940002,107.610001,108.779999,107.537766,3924300
2020-12-18,108.849998,109.610001,107.489998,108.970001,107.725601,10669800
2020-12-21,107.559998,108.180000,105.370003,108.089996,106.855644,4544000
2020-12-22,107.830002,109.040001,106.959999,108.279999,107.043480,3426400
2020-12-23,108.870003,109.680000,107.430000,107.449997,106.222961,3149500
2020-12-24,107.440002,108.949997,107.379997,108.349998,107.112679,1451500
2020-12-28,108.959999,109.099998,107.260002,107.790001,106.559082,2034200
2020-12-29,108.500000,108.940002,108.139999,108.330002,107.092911,2834400
2020-12-30,108.690002,109.120003,107.839996,108.440002,107.201660,2415800
2020-12-31,108.169998,109.639999,107.849998,109.489998,108.239662,2982200
2021-01-04,109.529999,110.250000,107.260002,109.110001,107.864006,6192000
2021-01-05,108.849998,110.910004,108.300003,110.459999,109.198593,4322800
2021-01-06,108.949997,111.029999,108.589996,110.230003,108.971214,5539600
2021-01-07,110.279999,111.620003,109.250000,111.300003,110.028999,5568800
2021-01-08,111.669998,112.550003,110.339996,111.610001,110.335457,4242200
2021-01-11,111.209999,111.980003,110.230003,110.839996,109.574242,3177400
2021-01-12,110.519997,110.720001,108.339996,108.839996,107.597092,5777100
2021-01-13,109.089996,112.900002,108.250000,112.150002,110.869293,6047100
2021-01-14,111.209999,111.660004,109.750000,110.040001,109.221634,4391000
2021-01-15,110.000000,111.620003,109.389999,111.300003,110.472267,4480100
2021-01-19,111.739998,113.129997,110.519997,112.570000,111.732811,6820300
2021-01-20,112.650002,113.529999,112.000000,112.889999,112.050430,2952100
2021-01-21,112.250000,113.540001,110.260002,112.949997,112.109985,5028100
2021-01-22,113.000000,113.510002,111.739998,112.839996,112.000801,4163900
2021-01-25,113.059998,115.400002,113.010002,114.720001,113.866829,4689300
2021-01-26,114.250000,115.120003,113.790001,114.730003,113.876755,4142400
2021-01-27,115.199997,117.779999,113.500000,114.290001,113.440025,9104900
2021-01-28,117.910004,124.070000,117.150002,120.389999,119.494659,11296300
2021-01-29,120.250000,124.720001,119.709999,123.589996,122.670853,10995100
2021-02-01,123.239998,124.820000,122.500000,122.540001,121.628670,8337100
2021-02-02,123.400002,123.720001,120.230003,120.239998,119.345779,7277000
2021-02-03,119.739998,120.889999,118.900002,120.220001,119.325928,4991900
2021-02-04,119.830002,120.870003,118.790001,119.739998,118.849487,4377900
2021-02-05,120.430000,124.320000,120.040001,124.029999,123.107590,5803400
2021-02-08,125.000000,125.800003,123.769997,124.500000,123.574097,3456000
2021-02-09,124.830002,125.279999,123.610001,125.150002,124.219261,3424500
2021-02-10,125.790001,126.199997,124.760002,125.290001,124.358215,4195400
2021-02-11,125.690002,126.870003,125.199997,126.839996,125.896690,3697400
2021-02-12,126.410004,128.539993,126.250000,128.229996,127.276352,3658700
2021-02-16,128.490005,128.500000,126.849998,128.020004,127.067917,5174000
2021-02-17,127.370003,128.000000,126.389999,127.239998,126.293716,3161800
2021-02-18,125.470001,126.660004,124.070000,125.410004,124.477333,5427900
2021-02-19,125.250000,125.389999,122.669998,123.040001,122.124954,6204200
2021-02-22,122.949997,122.949997,120.529999,122.550003,121.638596,4842000
2021-02-23,122.250000,123.180000,120.209999,120.800003,119.901611,5565900
2021-02-24,120.800003,122.910004,120.660004,122.379997,121.469856,4127400
2021-02-25,121.660004,122.760002,120.769997,121.580002,120.675804,3468900
2021-02-26,122.190002,122.360001,119.660004,119.779999,118.889191,5197500
2021-03-01,120.989998,122.949997,120.610001,122.209999,121.301125,3858600
2021-03-02,122.209999,123.099998,121.190002,122.529999,121.618744,4908100
2021-03-03,121.690002,121.889999,119.059998,119.180000,118.293663,5239500
2021-03-04,119.000000,119.809998,114.739998,116.010002,115.147232,6699600
2021-03-05,117.000000,117.580002,114.800003,117.250000,116.378014,4859500
2021-03-08,117.000000,118.279999,115.559998,115.629997,114.770058,3931600
2021-03-09,116.739998,119.339996,116.489998,116.699997,115.832092,5176100
2021-03-10,117.239998,119.199997,115.320000,115.879997,115.018196,7640200
2021-03-11,116.690002,117.870003,115.839996,117.519997,116.646004,4915700
2021-03-12,117.089996,117.269997,116.120003,116.709999,115.842026,3714000
2021-03-15,117.190002,118.220001,116.540001,118.099998,117.221687,4651800
2021-03-16,118.449997,119.440002,117.529999,118.220001,117.340797,3870500
2021-03-17,117.669998,118.220001,116.919998,117.620003,116.745262,3797200
2021-03-18,117.500000,119.150002,117.309998,118.110001,117.231613,4253000
2021-03-19,118.379997,120.989998,117.570000,120.250000,119.355705,11275200
2021-03-22,120.260002,122.220001,120.010002,121.470001,120.566628,5173100
2021-03-23,121.769997,122.150002,119.870003,120.489998,119.593910,3788500
2021-03-24,120.000000,120.449997,117.949997,118.019997,117.142281,6521300
2021-03-25,118.730003,119.500000,117.239998,119.050003,118.164627,5320100
2021-03-26,119.279999,122.300003,118.940002,122.070000,121.162163,4857000
2021-03-29,121.000000,122.739998,120.050003,122.230003,121.320976,4810100
2021-03-30,121.500000,122.489998,119.379997,119.750000,118.859421,5054400
2021-03-31,120.000000,121.449997,119.750000,119.839996,118.948746,5792800
2021-04-01,120.279999,120.870003,118.779999,118.940002,118.055443,4015100
2021-04-05,119.650002,120.349998,119.080002,119.860001,118.968597,6314600
2021-04-06,120.010002,122.010002,119.599998,119.970001,119.077782,5146400
2021-04-07,119.820000,120.879997,119.599998,120.110001,119.216743,4313000
2021-04-08,121.010002,121.570000,119.540001,119.779999,118.889191,3768800
2021-04-09,119.650002,120.930000,119.349998,120.900002,120.000862,4102500
2021-04-12,120.559998,121.370003,120.480003,121.040001,120.139824,2915900
2021-04-13,121.050003,123.639999,120.910004,123.010002,122.095177,4944600
2021-04-14,122.550003,122.830002,121.290001,121.500000,121.039192,4726500
2021-04-15,122.400002,124.680000,121.900002,123.940002,123.469940,4510900
2021-04-16,124.389999,124.610001,122.949997,124.349998,123.878380,6243100
2021-04-19,123.599998,125.419998,123.589996,124.529999,124.057701,6853100
2021-04-20,120.500000,122.000000,119.010002,120.000000,119.544884,9908200
2021-04-21,120.430000,122.849998,119.860001,122.599998,122.135017,7040300
2021-04-22,122.809998,124.820000,122.510002,123.500000,123.031609,6366900
2021-04-23,123.620003,124.110001,122.650002,123.309998,122.842323,5227000
2021-04-26,123.389999,123.400002,121.949997,122.580002,122.115097,4377500
2021-04-27,122.000000,122.550003,121.000000,121.699997,121.238434,3384900
2021-04-28,121.519997,121.919998,120.540001,121.449997,120.989380,3755900
2021-04-29,121.500000,121.510002,120.010002,121.010002,120.551056,3889200
2021-04-30,120.500000,121.150002,119.349998,120.080002,119.624580,4773500
2021-05-03,120.550003,120.660004,119.180000,119.529999,119.076668,4917600
2021-05-04,119.199997,119.290001,116.430000,117.540001,117.094215,9221800
2021-05-05,117.800003,118.870003,117.180000,118.510002,118.060539,5632400
2021-05-06,118.050003,118.879997,116.699997,118.790001,118.339470,4305300
2021-05-07,119.769997,120.419998,118.760002,118.949997,118.498863,4076600
2021-05-10,119.199997,119.949997,118.750000,118.940002,118.488907,3923200
2021-05-11,118.860001,119.260002,117.959999,118.389999,117.940987,5520800
2021-05-12,117.169998,117.599998,116.250000,116.349998,115.908722,4745500
2021-05-13,117.000000,118.029999,116.669998,117.449997,117.004555,4519500
2021-05-14,117.989998,118.820000,117.330002,118.309998,117.861290,3800500
2021-05-17,118.000000,118.349998,116.669998,116.739998,116.297241,3732400
2021-05-18,116.720001,118.000000,116.720001,116.980003,116.536339,3398400
2021-05-19,116.160004,116.430000,115.160004,116.379997,115.938606,3430800
2021-05-20,116.550003,117.970001,116.410004,117.800003,117.353233,2858200
2021-05-21,118.230003,118.949997,116.980003,117.129997,116.685768,4629300
2021-05-24,118.040001,118.260002,117.239998,117.290001,116.845161,3096000
2021-05-25,118.000000,119.239998,117.559998,118.400002,117.950951,4704500
2021-05-26,117.519997,118.279999,116.050003,116.750000,116.307205,6692900
2021-05-27,117.000000,117.570000,115.610001,115.690002,115.251228,10358900
2021-05-28,116.470001,117.820000,116.290001,116.650002,116.207588,4813000
2021-06-01,110.150002,111.300003,105.690002,105.790001,105.388779,25124100
2021-06-02,105.790001,107.930000,105.360001,106.900002,106.494568,19215100
2021-06-03,107.000000,109.669998,106.550003,109.199997,108.785843,12118000
2021-06-04,109.300003,109.910004,108.410004,109.290001,108.875504,7197200
2021-06-07,109.980003,110.879997,109.720001,110.000000,109.582809,7933600
2021-06-08,110.500000,110.500000,107.830002,107.900002,107.490776,8173900
2021-06-09,107.809998,109.529999,107.599998,109.050003,108.636414,13780400
2021-06-10,109.050003,110.250000,108.989998,110.150002,109.732239,8012600
2021-06-11,110.330002,110.330002,109.510002,109.910004,109.493156,6517500
2021-06-14,110.080002,110.559998,109.629997,110.480003,110.060989,4888700
2021-06-15,110.940002,111.400002,110.099998,110.410004,109.991257,5398800
2021-06-16,110.190002,111.110001,109.800003,110.059998,109.642578,7051500
2021-06-17,109.750000,111.989998,109.730003,111.629997,111.206627,5967400
2021-06-18,110.000000,111.349998,110.000000,110.330002,109.911560,8831800
2021-06-21,110.250000,112.169998,109.730003,111.440002,111.017349,4743300
2021-06-22,111.660004,111.919998,110.500000,110.959999,110.539169,6519400
2021-06-23,110.599998,111.260002,110.599998,110.839996,110.419617,4356100
2021-06-24,111.500000,113.489998,111.410004,111.699997,111.276360,9718600
2021-06-25,111.879997,113.260002,111.510002,112.720001,112.292496,8750400
2021-06-28,112.989998,116.360001,112.739998,115.699997,115.261185,9567200
2021-06-29,115.739998,118.839996,115.459999,117.209999,116.765465,8150200
2021-06-30,117.000000,117.180000,115.250000,115.930000,115.490318,5844600
2021-07-01,115.610001,117.290001,115.480003,117.160004,116.715660,4739600
2021-07-02,116.919998,118.250000,116.650002,118.040001,117.592316,4787000
2021-07-06,118.000000,119.070000,117.760002,118.820000,118.369354,5040400
2021-07-07,119.080002,119.980003,118.750000,119.870003,119.415375,4068700
2021-07-08,118.860001,119.430000,117.959999,119.260002,118.807693,3908900
2021-07-09,119.650002,120.239998,119.239998,119.739998,119.285866,4353600
2021-07-12,118.809998,119.690002,118.440002,118.809998,118.359390,3905200
2021-07-13,118.570000,119.260002,118.110001,118.650002,118.200005,3877100
2021-07-14,118.120003,118.300003,116.860001,117.169998,117.169998,4660300
2021-07-15,116.699997,117.160004,116.269997,116.660004,116.660004,5761200
2021-07-16,117.040001,117.809998,116.430000,117.510002,117.510002,3977600
2021-07-19,116.980003,119.330002,116.930000,118.790001,118.790001,6739700
2021-07-20,118.540001,120.000000,118.099998,118.730003,118.730003,4678400
2021-07-21,119.220001,119.290001,117.230003,118.980003,118.980003,4285300
2021-07-22,118.000000,118.750000,115.860001,118.250000,118.250000,6958000
2021-07-23,119.629997,121.099998,119.269997,120.800003,120.800003,4736100
