Date,Open,High,Low,Close,Adj Close,Volume
2020-10-21,83.580002,84.139999,82.559998,82.889999,80.055046,9776900
2020-10-22,83.019997,84.889999,82.919998,84.309998,81.426491,8080100
2020-10-23,84.639999,85.150002,83.940002,84.339996,81.455452,4238700
2020-10-26,84.089996,84.320000,82.809998,83.919998,81.049828,7986300
2020-10-27,84.000000,84.260002,82.680000,82.709999,79.881203,6705600
2020-10-28,81.349998,82.209999,80.239998,80.489998,77.737129,11480200
2020-10-29,80.500000,81.370003,79.110001,80.669998,77.910973,8876700
2020-10-30,83.199997,86.139999,83.000000,85.099998,82.189468,18089100
2020-11-02,86.029999,88.540001,86.000000,88.250000,85.231728,10781400
2020-11-03,89.139999,89.389999,87.430000,87.959999,84.951653,8518800
2020-11-04,93.139999,97.489998,92.669998,94.500000,91.267975,25849000
2020-11-05,95.360001,95.519997,93.000000,93.690002,90.485672,8013000
2020-11-06,92.980003,93.650002,91.709999,92.849998,89.674400,7006900
2020-11-09,95.739998,96.949997,94.669998,95.120003,91.866768,11028900
2020-11-10,96.010002,99.129997,95.629997,98.870003,95.488518,12267200
2020-11-11,99.150002,99.870003,97.769997,98.150002,94.793137,9476500
2020-11-12,97.500000,97.750000,96.279999,97.599998,94.261948,7646600
2020-11-13,97.410004,99.550003,97.400002,99.040001,95.652702,6888600
2020-11-16,99.959999,100.540001,98.330002,98.360001,94.995964,8611300
2020-11-17,99.370003,100.260002,98.739998,99.209999,95.816879,11593500
2020-11-18,100.000000,100.290001,98.680000,98.720001,95.343636,8880600
2020-11-19,98.760002,100.150002,98.589996,99.669998,96.261147,7550300
2020-11-20,99.949997,101.830002,98.620003,100.839996,97.391129,9682500
2020-11-23,101.940002,102.760002,101.070000,102.180000,98.685310,7541500
2020-11-24,102.879997,104.820000,102.580002,103.959999,100.404419,9322200
2020-11-25,103.820000,104.459999,103.389999,104.199997,100.636223,6368100
2020-11-27,104.980003,105.800003,104.300003,104.889999,101.302620,4418800
2020-11-30,105.120003,105.419998,103.650002,104.580002,101.003227,20726500
2020-12-01,105.050003,106.379997,104.040001,104.040001,100.481689,7623500
2020-12-02,104.000000,105.379997,103.320000,104.989998,101.399200,5492200
2020-12-03,105.000000,105.699997,104.300003,104.739998,101.157745,4693600
2020-12-04,105.019997,107.309998,105.019997,107.279999,103.610878,7235800
2020-12-07,107.040001,107.209999,104.959999,105.839996,102.220131,6532500
2020-12-08,105.699997,108.349998,105.599998,107.690002,104.006851,6688200
2020-12-09,107.900002,109.150002,107.629997,108.669998,104.953339,7350700
2020-12-10,109.059998,109.070000,106.669998,107.489998,103.813690,6285700
2020-12-11,107.010002,107.419998,105.580002,106.339996,102.703026,5205200
2020-12-14,107.430000,108.070000,104.089996,104.199997,100.636223,8272700
2020-12-15,105.440002,105.449997,102.320000,102.820000,99.303421,12101000
2020-12-16,102.500000,105.410004,101.900002,104.639999,101.061172,9182100
2020-12-17,104.860001,105.500000,104.110001,104.889999,101.302620,6360600
2020-12-18,105.029999,105.059998,103.199997,104.449997,100.877670,13906800
2020-12-21,102.760002,103.919998,101.550003,103.709999,100.162979,6664600
2020-12-22,103.410004,103.500000,102.010002,102.800003,99.284103,4002900
2020-12-23,103.059998,103.930000,102.910004,103.279999,99.747688,3659100
2020-12-24,103.110001,103.389999,102.599998,103.260002,99.728371,1378600
2020-12-28,103.650002,103.879997,102.720001,103.449997,99.911865,3948900
2020-12-29,103.949997,105.370003,103.949997,104.699997,101.119110,5096400
2020-12-30,105.110001,106.230003,105.099998,105.269997,101.669617,5328400
2020-12-31,105.260002,107.279999,104.849998,107.150002,103.485329,6148100
2021-01-04,107.180000,107.349998,103.860001,105.410004,101.804840,9523400
2021-01-05,105.410004,107.019997,104.629997,106.500000,102.857559,6823800
2021-01-06,104.750000,107.190002,104.180000,105.580002,101.969025,11017500
2021-01-07,106.110001,107.059998,105.570000,106.709999,103.060371,8196000
2021-01-08,106.839996,107.529999,105.760002,107.269997,103.601219,5345900
2021-01-11,107.070000,109.559998,107.070000,109.019997,105.291367,6334200
2021-01-12,109.220001,110.779999,109.120003,109.779999,106.025368,6106900
2021-01-13,109.800003,113.410004,109.699997,112.449997,108.604057,9821300
2021-01-14,110.699997,112.690002,109.500000,111.629997,109.073067,8268800
2021-01-15,111.199997,111.559998,109.480003,110.519997,107.988487,9196200
2021-01-19,111.250000,112.309998,110.260002,112.180000,109.610466,7723800
2021-01-20,112.910004,113.099998,111.470001,112.620003,110.040390,6554600
2021-01-21,112.629997,112.750000,110.760002,111.260002,108.711540,5417000
2021-01-22,110.650002,111.599998,109.480003,110.860001,108.320702,5185500
2021-01-25,109.730003,111.230003,109.209999,110.500000,107.968948,6928200
2021-01-26,111.300003,111.300003,108.559998,108.800003,106.307884,5554600
2021-01-27,106.279999,106.699997,102.589996,102.790001,100.435547,11887900
2021-01-28,104.000000,105.139999,103.110001,104.209999,101.823021,8534300
2021-01-29,104.000000,104.489998,101.809998,102.480003,100.132645,9380400
2021-02-01,103.000000,103.889999,101.860001,102.300003,99.956779,7518200
2021-02-02,102.879997,104.309998,102.500000,103.470001,101.099976,10481300
2021-02-03,106.199997,107.570000,104.010002,106.949997,104.500259,12101900
2021-02-04,106.870003,108.879997,105.250000,108.529999,106.044067,9077800
2021-02-05,109.629997,110.269997,108.440002,108.730003,106.239487,7251000
2021-02-08,108.889999,108.980003,105.809998,106.839996,104.392776,9199100
2021-02-09,106.000000,106.500000,105.110001,105.400002,102.985771,5506900
2021-02-10,105.980003,106.129997,103.720001,104.050003,101.666695,7446000
2021-02-11,104.570000,104.680000,103.320000,103.750000,101.373558,5090100
2021-02-12,103.760002,104.570000,103.150002,104.440002,102.047752,3738400
2021-02-16,105.330002,106.190002,104.019997,104.199997,101.813248,5637300
2021-02-17,104.699997,106.750000,104.150002,106.290001,103.855377,6940400
2021-02-18,105.320000,106.610001,105.209999,106.059998,103.630646,5386600
2021-02-19,106.230003,106.699997,104.910004,105.010002,102.604698,6702400
2021-02-22,104.660004,107.680000,104.230003,107.059998,104.607742,10272500
2021-02-23,106.970001,107.599998,105.959999,106.269997,103.835831,7058600
2021-02-24,106.000000,109.440002,105.599998,108.690002,106.200409,7626200
2021-02-25,108.480003,109.300003,107.070000,107.330002,104.871559,6237600
2021-02-26,107.680000,108.580002,105.360001,107.739998,105.272163,9250000
2021-03-01,108.529999,109.209999,108.070000,108.410004,105.926826,4709500
2021-03-02,108.849998,109.379997,107.809998,107.849998,105.379646,5487000
2021-03-03,106.860001,107.139999,105.459999,106.709999,104.265762,7218700
2021-03-04,106.500000,107.750000,104.949997,105.650002,103.230034,7503700
2021-03-05,106.010002,106.989998,104.070000,106.699997,104.255981,7277800
2021-03-08,106.849998,108.160004,105.800003,106.110001,103.679504,6049400
2021-03-09,106.480003,108.690002,106.440002,106.790001,104.343925,6857500
2021-03-10,107.389999,108.360001,107.050003,108.000000,105.526207,5762600
2021-03-11,108.129997,108.629997,107.339996,107.870003,105.399185,4671400
2021-03-12,107.800003,108.580002,107.370003,108.220001,105.741165,5341200
2021-03-15,108.669998,110.360001,108.360001,110.260002,107.734444,6642200
2021-03-16,109.949997,111.080002,109.900002,110.839996,108.301155,5570200
2021-03-17,103.760002,105.089996,102.800003,105.040001,102.634010,19445600
2021-03-18,104.000000,104.989998,103.419998,103.769997,101.393097,8675100
2021-03-19,103.930000,104.430000,102.919998,103.419998,101.051117,10899100
2021-03-22,103.500000,106.400002,102.879997,105.900002,103.474312,7627200
2021-03-23,105.370003,105.940002,104.510002,104.839996,102.438591,6111600
2021-03-24,104.820000,105.330002,103.050003,103.059998,100.699356,9420100
2021-03-25,102.900002,104.150002,102.050003,103.879997,101.500572,6281500
2021-03-26,103.870003,106.120003,103.839996,105.980003,103.552475,6596900
2021-03-29,105.760002,107.000000,105.489998,106.730003,104.285309,5472700
2021-03-30,106.860001,107.029999,105.870003,106.790001,104.343925,5354100
2021-03-31,106.879997,109.180000,106.800003,108.220001,105.741165,9048000
2021-04-01,108.919998,108.980003,107.320000,108.519997,106.034294,5091700
2021-04-05,109.080002,109.080002,105.400002,106.139999,103.708809,10584400
2021-04-06,105.849998,106.279999,104.879997,105.379997,102.966225,8522500
2021-04-07,105.529999,106.129997,104.169998,105.209999,102.800110,8037300
2021-04-08,105.400002,106.919998,105.349998,106.099998,103.669731,5881800
2021-04-09,106.389999,107.720001,106.050003,107.540001,105.076744,5977500
2021-04-12,107.820000,108.570000,107.360001,108.250000,105.770485,5647500
2021-04-13,108.029999,108.360001,107.029999,108.220001,105.741165,6165100
2021-04-14,106.220001,106.669998,105.580002,105.900002,104.732414,7766700
2021-04-15,105.989998,106.949997,105.620003,106.889999,105.711494,5730500
2021-04-16,107.489998,108.550003,107.139999,107.910004,106.720253,8207700
2021-04-19,107.970001,108.730003,107.120003,108.610001,107.412537,4542900
2021-04-20,108.120003,109.559998,108.050003,109.029999,107.827904,5411800
2021-04-21,109.790001,111.440002,109.349998,110.800003,109.578392,6181100
2021-04-22,110.650002,111.089996,109.610001,110.050003,108.836662,5046000
2021-04-23,109.709999,111.769997,109.550003,111.379997,110.151993,4611000
2021-04-26,111.559998,112.040001,110.849998,111.389999,110.161880,5202300
2021-04-27,111.250000,111.849998,110.580002,111.440002,110.211334,3522900
2021-04-28,111.680000,112.570000,111.320000,111.930000,110.695930,5116000
2021-04-29,112.379997,112.610001,110.330002,110.889999,109.667397,6766700
2021-04-30,111.470001,112.309998,110.110001,111.500000,110.270668,10575400
2021-05-03,112.400002,115.099998,111.589996,114.680000,113.415611,9138200
2021-05-04,114.620003,115.940002,113.050003,113.900002,112.644211,8151400
2021-05-05,114.309998,116.279999,113.949997,115.779999,114.503479,7021400
2021-05-06,115.000000,116.180000,114.160004,116.080002,114.800179,5803800
2021-05-07,116.379997,116.930000,114.959999,115.750000,114.473816,6808200
2021-05-10,116.379997,117.199997,115.970001,116.220001,114.938629,7093300
2021-05-11,115.480003,116.570000,114.379997,114.889999,113.623291,5784600
2021-05-12,114.849998,116.000000,114.440002,114.959999,113.692520,6208300
2021-05-13,115.550003,117.199997,115.010002,116.599998,115.314438,6558200
2021-05-14,117.360001,117.589996,116.379997,116.430000,115.146317,6268500
2021-05-17,116.769997,117.709999,116.559998,116.889999,115.601242,6183200
2021-05-18,116.110001,117.900002,115.320000,117.209999,115.917717,8174900
2021-05-19,116.459999,116.500000,114.379997,115.849998,114.572708,6433600
2021-05-20,115.339996,117.339996,115.120003,117.110001,115.818817,5526100
2021-05-21,117.519997,118.279999,116.059998,116.120003,114.839737,5577800
2021-05-24,116.589996,116.809998,115.589996,115.910004,114.632050,4821300
2021-05-25,115.970001,116.000000,114.190002,114.559998,113.296928,6574200
2021-05-26,114.529999,114.739998,113.760002,114.699997,113.435387,5802600
2021-05-27,115.120003,115.199997,112.019997,112.320000,111.081627,26406000
2021-05-28,113.330002,114.480003,112.860001,113.199997,111.951927,7104300
2021-06-01,113.699997,113.989998,112.040001,112.209999,110.972839,6846200
2021-06-02,112.410004,112.660004,110.849998,111.400002,110.171776,8100700
2021-06-03,111.120003,112.410004,110.650002,112.209999,110.972839,6286100
2021-06-04,112.400002,113.110001,112.160004,112.360001,111.121193,4255400
2021-06-07,112.709999,114.110001,112.330002,113.010002,111.764023,5570100
2021-06-08,112.680000,113.089996,111.820000,112.339996,111.101410,4114200
2021-06-09,112.879997,114.419998,112.739998,114.000000,112.743111,4884000
2021-06-10,114.360001,116.989998,114.150002,116.239998,114.958412,6263800
2021-06-11,116.239998,116.360001,114.870003,115.419998,114.147453,4471400
2021-06-14,115.070000,115.480003,114.190002,115.400002,114.127670,4427600
2021-06-15,115.360001,115.940002,114.519997,115.830002,114.552933,3590500
2021-06-16,116.220001,116.529999,115.169998,115.529999,114.256241,6670200
2021-06-17,114.980003,115.889999,114.029999,114.900002,113.633186,4172300
2021-06-18,113.639999,114.199997,113.050003,113.120003,111.872810,7415400
2021-06-21,113.690002,115.250000,112.769997,114.730003,113.465065,4666100
2021-06-22,114.489998,115.279999,113.879997,114.699997,113.435387,4359900
2021-06-23,114.550003,115.029999,113.949997,114.000000,112.743111,3837300
2021-06-24,114.419998,116.190002,114.260002,114.739998,113.474945,7712300
2021-06-25,112.900002,113.589996,112.139999,112.980003,111.734360,11709400
2021-06-28,113.260002,114.110001,112.839996,113.000000,111.754135,5141800
2021-06-29,112.650002,112.750000,111.610001,112.300003,111.061852,5795100
2021-06-30,112.209999,112.919998,111.629997,112.639999,111.398102,5042600
2021-07-01,112.949997,114.550003,112.889999,114.260002,113.000244,5306900
2021-07-02,114.519997,115.489998,113.889999,115.169998,113.900208,5719500
2021-07-06,115.169998,115.900002,114.769997,115.730003,114.454041,7172100
2021-07-07,115.910004,116.970001,115.309998,116.750000,115.462791,6695100
2021-07-08,115.760002,116.809998,115.680000,116.349998,115.067200,3948800
2021-07-09,116.300003,117.330002,116.110001,116.580002,115.294662,4821100
2021-07-12,116.800003,118.349998,116.620003,117.629997,116.333084,8148400
2021-07-13,117.589996,118.089996,116.690002,117.910004,116.610001,6540300
2021-07-14,116.870003,117.550003,116.389999,117.360001,117.360001,6543400
2021-07-15,116.809998,117.489998,115.750000,117.180000,117.180000,4544600
2021-07-16,117.910004,118.330002,116.919998,117.500000,117.500000,6823900
2021-07-19,116.669998,117.000000,113.739998,115.419998,115.419998,6762000
2021-07-20,115.550003,117.730003,115.459999,116.050003,116.050003,5581400
2021-07-21,116.639999,117.070000,115.790001,116.989998,116.989998,4133800
2021-07-22,116.639999,117.910004,116.389999,117.540001,117.540001,6257000
2021-07-23,117.980003,118.669998,117.570000,118.190002,118.190002,4411100
